match_id,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_dire,barracks_status_radiant,first_blood_time,game_mode,radiant_win,negative_votes,positive_votes,cluster
4625,1447361402,1794,1974,0,0,63,3,22,True,0,0,132
4626,1447361403,1996,0,1958,63,0,95,22,False,0,0,138
4627,1447361406,2407,2022,4,3,63,127,22,True,0,0,132
4628,1447361429,1925,384,2038,63,48,2,22,False,0,1,133
4629,1447361427,2621,6,1974,63,3,0,22,False,0,0,204
4630,1447361428,3868,260,1540,3,51,0,22,False,0,0,132
4631,1447361440,2181,2047,0,0,63,90,22,True,0,0,156
4632,1447361432,1952,0,1982,63,0,165,22,False,0,0,204
4633,1447361424,2242,1974,4,3,63,67,22,True,0,0,192
4634,1447361461,1717,1983,0,0,63,177,22,True,0,0,132
4635,1447361462,2095,1983,0,0,63,45,22,True,0,0,132
4636,1447361459,2181,0,1846,63,35,16,22,False,0,0,138
4637,1447361495,2813,1958,0,0,63,70,22,True,0,0,192
4638,1447361502,3382,1796,0,0,63,0,22,True,0,0,191
4639,1447361515,2064,1974,384,48,63,120,22,True,0,0,132
4640,1447361542,2655,1958,0,0,63,116,22,True,0,0,121
4641,1447361562,1621,2046,6,3,63,205,22,True,0,0,132
4642,1447361566,3424,0,1542,51,0,217,22,False,0,0,132
4643,1447361560,2779,260,1974,63,51,0,2,False,0,0,132
4644,1447361571,3514,0,1828,63,3,9,22,False,0,0,132
4645,1447361561,2952,1844,0,0,63,141,22,True,0,0,123
4646,1447361587,4528,1540,0,0,3,56,22,True,0,0,132
4647,1447361590,2739,1854,0,0,63,281,22,True,0,0,133
4648,1447361567,2315,1972,0,0,63,0,22,True,0,0,132
4649,1447361598,3235,0,1568,63,0,93,2,False,0,0,133
4650,1447361634,2781,1972,0,0,63,73,22,True,0,0,191
4651,1447361612,2901,1830,0,0,63,8,22,True,0,0,181
4652,1447361655,1965,1982,4,3,63,32,22,True,0,0,204
4653,1447361691,2619,1983,0,0,63,245,22,True,0,0,122
4654,1447361696,1331,1983,448,48,63,0,22,True,0,0,191
4655,1447361708,2026,4,1982,63,3,132,22,False,0,0,132
4656,1447361720,2818,260,1846,63,51,0,22,False,0,0,138
4657,1447361720,2799,256,1830,63,48,44,22,False,0,0,111
4658,1447361720,2979,0,2022,63,16,142,22,False,0,0,111
4659,1447361750,3547,1792,0,0,48,4,22,True,0,0,123
4660,1447361746,2341,256,1974,63,48,190,22,False,0,0,133
4661,1447361732,2792,0,1844,63,0,113,22,False,0,0,133
4662,1447361744,2372,0,2039,63,3,149,22,False,0,0,132
4663,1447361728,1973,0,2046,63,0,213,22,False,0,0,191
4664,1447361763,1851,2046,0,0,63,159,22,True,0,0,132
4665,1447361772,2155,1982,0,0,63,127,22,True,0,0,151
4666,1447361757,2564,0,1974,63,0,165,22,False,0,0,122
4667,1447361787,1758,2046,256,48,63,458,22,True,0,0,192
4668,1447361780,2336,0,2038,63,0,3,22,False,0,0,123
4669,1447361796,1952,1982,4,3,63,255,22,True,0,0,192
4670,1447361773,2763,0,1828,63,0,144,22,False,0,0,133
4671,1447361813,2244,32,1974,63,12,85,22,False,0,0,151
4672,1447361807,2352,1974,0,0,63,192,22,True,0,0,132
4673,1447361829,1520,2046,256,48,63,177,22,True,0,0,133
4674,1447361814,1928,1983,0,0,63,56,22,True,0,0,123
4675,1447361835,3309,1958,0,0,63,8,22,True,0,0,132
4676,1447361845,1640,2039,0,0,63,119,22,True,0,0,132
4677,1447361839,2641,1982,4,3,63,358,22,True,0,0,204
4678,1447361853,3322,1590,390,51,63,141,22,True,0,0,138
4679,1447361856,3038,0,1972,63,0,148,22,False,0,0,121
4680,1447361879,2563,1974,0,0,63,113,22,True,0,0,138
4681,1447361872,2628,2020,0,0,63,123,22,True,0,0,121
4682,1447361879,1634,1983,256,48,63,50,22,True,0,0,112
4683,1447361876,4131,1796,0,0,51,101,22,True,0,0,132
4684,1447361871,2379,4,1956,63,3,161,22,False,0,0,133
4685,1447361878,2691,1796,262,51,51,12,22,True,0,0,121
4686,1447361898,3174,0,1952,61,0,18,22,False,0,0,185
4687,1447361901,3232,0,1792,63,0,8,22,False,0,0,133
4688,1447361914,1861,1974,0,0,63,172,22,True,0,0,132
4689,1447361902,2159,6,1974,63,3,295,22,False,0,0,112
4690,1447361939,2114,1956,4,3,63,296,22,True,0,0,181
4691,1447361949,3382,1926,0,0,59,117,22,True,0,0,122
4692,1447361945,2143,0,1974,63,0,7,22,False,0,0,133
4693,1447361948,1837,0,2047,63,0,232,22,False,0,0,133
4694,1447361943,3138,1540,0,0,63,57,22,True,0,0,132
4695,1447361989,3247,0,1568,61,0,204,22,False,0,0,132
4696,1447361987,2421,4,1974,63,3,64,22,False,0,0,121
4697,1447362008,2798,390,0,0,51,13,22,True,0,0,138
4698,1447362018,2364,1846,0,0,63,4,22,True,0,0,132
4699,1447362023,2317,1982,256,48,63,0,22,True,0,0,192
4700,1447362031,2691,1796,0,0,63,55,22,True,0,0,133
4701,1447362037,2011,0,2047,63,0,248,22,False,0,0,111
4702,1447362045,1962,0,1974,63,0,1,22,False,0,0,132
4703,1447362036,1984,1980,0,0,63,309,22,True,0,0,132
4704,1447362059,2341,2047,0,0,63,167,22,True,0,0,112
4705,1447362060,3151,1830,4,15,63,104,22,True,0,0,156
4706,1447362066,2846,1972,4,3,63,325,22,True,0,0,111
4707,1447362078,1594,1972,6,3,63,291,22,True,0,0,187
4708,1447362050,1391,0,2047,63,0,67,22,False,0,0,204
4709,1447362088,3266,0,1588,63,0,80,22,False,0,0,132
4710,1447362101,2301,0,1956,63,0,73,22,False,0,0,185
4711,1447362099,1606,0,2047,63,0,109,22,False,0,0,121
4712,1447362122,3070,1792,390,51,63,8,22,True,0,0,132
4713,1447362133,3876,1798,0,0,63,112,22,True,0,0,133
4714,1447362124,2604,0,1958,63,0,3,22,False,0,0,153
4715,1447362140,1819,0,1975,63,0,0,22,False,0,0,138
4716,1447362150,1661,0,2046,63,48,6,22,False,0,0,132
4717,1447362160,3786,1824,262,51,63,247,22,True,0,0,132
4718,1447362159,2834,4,1974,63,3,3,22,False,0,0,133
4719,1447362165,2430,1980,0,0,63,114,22,True,0,0,138
4720,1447362166,1892,0,2040,63,0,80,22,False,0,0,138
4721,1447362153,3061,1924,0,0,59,0,22,True,0,0,123
4722,1447362165,2376,0,1972,63,0,169,22,False,0,0,132
4723,1447362177,1800,0,2047,63,0,18,22,False,0,0,133
4724,1447362184,3101,1830,256,51,63,194,22,True,0,0,132
4725,1447362196,2468,0,2038,63,0,219,22,False,0,0,156
4726,1447362195,3239,256,1828,63,51,139,22,False,0,0,122
4727,1447362209,4118,512,454,51,14,90,22,True,0,0,191
4728,1447362221,2240,0,1958,63,0,231,22,False,0,4,132
4729,1447362234,2224,1982,0,0,63,170,22,True,0,0,132
4730,1447362242,2457,0,1972,63,0,0,22,False,0,0,132
4731,1447362248,2164,4,1972,63,3,6,22,False,0,0,132
4732,1447362242,2294,0,1974,63,0,163,22,False,0,0,138
4733,1447362256,2031,4,2036,63,3,0,22,False,0,0,132
4734,1447362261,2360,2038,0,0,63,5,22,True,0,0,132
4735,1447362247,2860,0,1796,51,0,106,22,False,0,0,192
4736,1447362275,2177,0,1982,63,0,129,22,False,0,0,132
4737,1447362284,1974,384,1975,63,48,4,22,False,0,0,133
4738,1447362294,3186,1972,4,3,63,157,22,True,0,0,132
4739,1447362321,2006,2047,0,0,63,11,22,True,0,0,132
4740,1447362301,4144,6,1792,48,3,6,22,False,0,0,192
4741,1447362360,4700,0,1796,51,0,163,22,False,0,0,155
4742,1447362350,1595,1983,0,0,63,273,22,True,0,0,121
4743,1447362363,1681,6,2046,63,3,5,22,False,0,0,204
4744,1447362348,2899,0,1975,63,0,138,22,False,0,0,122
4745,1447362361,2961,0,1840,60,0,100,22,False,0,0,133
4746,1447362371,1909,1982,0,0,63,87,22,True,0,0,187
4747,1447362375,1594,2044,256,48,63,5,22,True,0,0,133
4748,1447362383,3606,1974,0,0,63,180,22,True,0,0,181
4749,1447362389,2876,0,1958,63,2,60,22,False,0,0,133
4750,1447362374,1702,1980,0,0,63,0,22,True,1,0,133
4751,1447362407,1461,256,1983,63,48,100,22,False,0,0,132
4752,1447362422,2291,1972,4,3,63,43,2,True,0,0,138
4753,1447362419,2524,0,2046,63,0,123,22,False,0,0,132
4754,1447362418,1712,4,2046,63,3,228,22,False,0,0,123
4755,1447362452,2736,1798,0,0,63,9,22,True,0,0,192
4756,1447362471,3830,0,1792,59,0,77,22,False,0,0,132
4757,1447362486,2221,1974,4,3,63,210,22,True,0,0,122
4758,1447362517,1695,2047,0,0,63,132,22,True,0,0,225
4759,1447362509,1638,2047,4,3,63,83,22,True,0,0,138
4760,1447362525,2321,6,1844,63,3,112,22,False,0,0,138
4761,1447362525,2088,0,1983,63,0,166,22,False,0,0,132
4762,1447362532,2195,1846,0,0,63,115,22,True,0,0,123
4763,1447362549,1622,384,2039,63,48,0,22,False,0,0,133
4764,1447362525,2576,0,1798,63,0,53,22,False,0,0,155
4765,1447362566,3245,1844,0,0,63,5,22,True,0,0,191
4766,1447362542,1953,2038,0,0,63,20,22,True,0,0,121
4767,1447362569,2738,0,1796,51,0,43,22,False,0,0,133
4768,1447362570,1822,0,2047,63,0,0,22,False,0,0,132
4769,1447362573,3022,0,1830,63,0,238,22,False,0,0,132
4770,1447362588,2525,1844,0,0,63,156,22,True,0,0,133
4771,1447362597,1654,2047,0,0,63,83,22,True,0,0,138
4772,1447362631,1776,2047,4,3,63,175,22,True,0,0,138
4773,1447362679,2327,1958,0,0,63,95,22,True,0,0,133
4774,1447362704,1751,1974,0,0,63,207,22,True,0,0,132
4775,1447362675,2739,1959,0,0,63,71,22,True,0,0,138
4776,1447362707,2626,0,1958,63,0,143,22,False,0,0,133
4777,1447362709,2179,0,1975,63,0,120,22,False,0,0,132
4778,1447362697,3405,4,1828,63,3,101,22,False,0,0,133
4779,1447362711,1291,256,2047,63,48,7,22,False,0,0,132
4780,1447362691,2991,0,1584,63,0,15,22,False,0,0,123
4781,1447362716,2163,1854,0,3,63,188,2,True,0,0,138
4782,1447362726,2312,1847,0,48,63,84,22,True,0,0,122
4783,1447362723,1540,2047,4,3,63,235,22,True,0,0,192
4784,1447362717,2988,1846,0,0,63,6,22,True,0,0,132
4785,1447362735,2337,1798,480,60,63,16,22,True,0,0,138
4786,1447362727,2005,6,1974,63,3,5,22,False,0,0,187
4787,1447362719,2438,1972,384,48,63,0,22,True,0,0,133
4788,1447362739,2483,0,2047,63,0,13,22,False,0,0,133
4789,1447362747,2498,1846,260,51,63,140,22,True,0,0,121
4790,1447362755,3250,262,1536,51,51,346,22,False,0,0,132
4791,1447362763,3257,1536,384,48,3,10,22,True,0,0,111
4792,1447362766,2374,0,1975,63,0,5,22,False,0,0,188
4793,1447362756,1953,4,2038,63,3,74,22,False,0,0,121
4794,1447362744,1606,0,2038,63,0,166,2,False,0,0,123
4795,1447362772,1908,1846,4,3,63,143,22,True,0,0,132
4796,1447362783,2861,1796,384,48,63,85,22,True,0,0,191
4797,1447362786,1873,0,1974,63,0,1,22,False,0,0,138
4798,1447362784,3349,1844,0,0,63,130,22,True,0,0,138
4799,1447362785,2907,0,1958,63,0,39,22,False,0,0,182
4800,1447362777,2442,0,1974,63,0,17,22,False,0,0,133
4801,1447362811,2841,1968,0,0,63,134,22,True,0,0,133
4802,1447362815,2677,0,1828,63,0,67,22,False,0,0,132
4803,1447362779,2060,1982,6,3,63,0,22,True,0,0,188
4804,1447362817,2640,1974,256,48,63,103,22,True,0,0,122
4805,1447362806,2810,1846,0,0,63,111,22,True,0,0,112
4806,1447362831,2299,0,2038,63,0,3,22,False,0,0,192
4807,1447362831,2609,1972,0,3,63,240,2,True,0,0,133
4808,1447362851,1536,0,2047,63,0,42,22,False,0,0,154
4809,1447362839,2286,2046,0,0,63,21,22,True,0,0,138
4810,1447362848,2184,256,1974,63,48,76,22,False,0,0,123
4811,1447362856,765,2047,1796,63,63,151,22,True,0,0,132
4812,1447362856,1522,0,2047,63,16,0,22,False,0,0,132
4813,1447362853,4750,260,0,0,51,343,22,False,0,0,154
4814,1447362869,2055,1980,6,3,63,62,22,True,0,0,133
4815,1447362858,1768,0,1846,63,0,12,22,False,0,0,187
4816,1447362898,2729,1540,0,0,63,84,2,True,0,0,132
4817,1447362909,2265,1846,0,0,63,19,22,True,0,0,187
4818,1447362931,2992,4,2038,63,3,3,22,False,0,0,132
4819,1447362920,5180,4,1792,51,3,6,22,False,0,0,155
4820,1447362933,2678,0,1972,63,0,2,22,False,0,0,133
4821,1447362933,1865,2047,4,3,63,206,22,True,0,0,133
4822,1447362912,1912,256,2047,63,48,80,22,False,0,0,133
4823,1447362941,2542,0,1974,63,0,5,22,False,0,0,123
4824,1447362930,1737,2047,256,48,63,66,22,True,0,0,138
4825,1447362979,2918,1958,0,0,63,89,22,True,0,0,111
4826,1447362989,1803,2038,6,3,63,190,2,True,0,0,132
4827,1447362994,2025,0,2039,63,3,174,22,False,0,0,133
4828,1447363000,2134,0,1974,63,0,16,22,False,1,0,138
4829,1447362998,3557,1792,0,0,51,7,22,True,0,0,121
4830,1447363016,3089,0,1956,63,0,156,22,False,0,0,138
4831,1447363014,2998,1824,388,51,63,5,22,True,0,0,133
4832,1447363028,1539,1830,6,3,63,90,22,True,0,0,138
4833,1447363006,2393,256,1846,63,48,4,22,False,0,0,138
4834,1447363023,2225,1974,0,0,63,149,22,True,0,0,133
4835,1447363041,1944,0,1972,63,0,7,22,False,0,0,138
4836,1447363045,2510,6,1846,63,3,9,22,False,0,0,152
4837,1447363039,2686,0,1958,63,0,3,22,False,0,0,138
4838,1447363063,2333,0,1974,63,0,75,22,False,0,0,187
4839,1447363062,2953,0,1796,63,0,77,22,False,0,0,132
4840,1447363113,1941,1982,6,3,63,175,22,True,0,0,123
4841,1447363129,2893,0,1828,63,0,80,22,False,0,0,132
4842,1447363128,3060,1540,0,0,51,33,22,True,0,0,133
4843,1447363142,2473,1983,0,0,63,70,22,True,0,0,133
4844,1447363137,2009,0,2046,63,0,14,22,False,0,0,132
4845,1447363126,3518,0,1926,63,0,90,22,False,0,0,138
4846,1447363143,2197,1974,0,0,63,0,22,True,0,0,138
4847,1447363144,2395,0,1972,63,0,13,22,False,0,0,111
4848,1447363145,2271,0,2047,63,0,4,22,False,0,0,133
4849,1447363130,1601,2047,0,0,63,354,22,True,0,0,133
4850,1447363143,2181,384,1974,63,48,4,22,False,0,0,123
4851,1447363191,2607,0,1844,63,0,123,22,False,0,0,132
4852,1447363188,1804,2046,0,0,63,8,22,True,0,0,122
4853,1447363182,2772,2036,4,3,63,582,2,True,0,0,133
4854,1447363184,2513,256,1972,63,48,283,22,False,0,0,204
4855,1447363224,2345,0,1983,63,0,133,22,False,0,0,154
4856,1447363221,1324,256,2047,63,48,89,22,False,0,0,133
4857,1447363235,2185,0,1974,63,0,70,22,False,0,0,204
4858,1447363258,3015,0,1830,63,32,14,22,False,0,0,132
4859,1447363272,2650,390,1572,15,51,135,22,False,0,0,132
4860,1447363291,1740,0,1846,63,0,145,22,False,0,0,181
4861,1447363303,3583,1975,256,49,63,7,22,True,0,0,192
4862,1447363301,2362,0,1972,63,0,44,22,False,0,0,122
4863,1447363293,1557,4,1980,63,3,397,22,False,0,0,204
4864,1447363305,3815,1924,0,0,63,97,22,True,0,0,191
4865,1447363311,2573,0,1846,63,16,43,22,False,0,0,132
4866,1447363317,1824,2047,0,0,63,103,22,True,0,0,155
4867,1447363315,1922,1991,0,0,63,207,22,True,0,0,123
4868,1447363332,1996,2047,0,0,63,8,22,True,0,0,153
4869,1447363322,2001,0,1958,63,0,396,22,False,0,0,204
4870,1447363318,2151,0,2039,63,0,167,22,False,0,0,191
4871,1447363336,2604,384,1846,63,48,143,22,False,0,0,121
4872,1447363338,2633,1796,390,51,55,4,22,True,0,0,121
4873,1447363338,1966,1982,6,3,63,292,22,True,0,0,132
4874,1447363329,4548,1796,0,0,51,75,22,True,0,0,121
4875,1447363339,2698,0,1828,63,0,9,22,False,0,0,133
4876,1447363351,1721,2046,260,51,63,61,22,True,0,0,138
4877,1447363363,2810,1982,0,0,63,150,22,True,0,0,122
4878,1447363372,2673,1974,0,0,63,39,22,True,0,0,132
4879,1447363377,2765,0,1968,61,0,161,22,False,0,0,188
4880,1447363389,2336,384,1972,63,48,133,22,False,0,0,133
4881,1447363402,1983,1974,6,3,63,257,22,True,0,0,122
4882,1447363403,2750,1972,0,0,63,73,22,True,0,0,138
4883,1447363378,2669,0,1974,63,0,152,22,False,0,0,132
4884,1447363397,2505,0,1974,63,0,6,22,False,0,0,204
4885,1447363418,1989,0,2047,63,0,74,22,False,0,0,111
4886,1447363412,2076,1588,0,0,63,117,22,True,0,0,192
4887,1447363426,2011,4,2046,63,3,64,22,False,0,0,204
4888,1447363430,2263,1982,0,0,63,197,22,True,0,0,121
4889,1447363440,1983,0,2046,63,0,151,22,False,0,0,132
4890,1447363445,3000,1972,0,0,63,29,22,True,0,0,191
4891,1447363465,2007,1975,256,48,63,259,22,True,0,0,111
4892,1447363478,1904,2047,0,0,63,69,22,True,0,0,133
4893,1447363479,2242,0,1972,63,0,0,22,False,0,0,132
4894,1447363487,3052,0,1958,63,0,104,22,False,0,0,133
4895,1447363489,2575,1844,0,0,63,145,2,True,0,0,138
4896,1447363484,904,2046,391,51,63,0,22,True,0,0,112
4897,1447363492,2822,1956,4,3,63,91,22,True,0,0,132
4898,1447363506,1739,256,2047,63,48,224,22,False,0,0,192
4899,1447363503,2528,1972,4,3,63,46,22,True,0,0,204
4900,1447363543,2818,1920,4,3,51,199,22,True,0,0,132
4901,1447363544,2262,2046,0,0,63,11,22,True,0,0,204
4902,1447363548,2393,0,2046,63,0,168,22,False,0,0,133
4903,1447363548,2695,1956,0,0,63,38,22,True,0,0,192
4904,1447363577,2240,0,1972,63,0,158,22,False,0,0,132
4905,1447363569,3517,260,1792,48,51,180,22,False,0,0,132
4906,1447363553,2452,0,2038,63,0,46,22,False,0,0,123
4907,1447363564,2308,0,1844,63,0,223,22,False,0,0,152
4908,1447363582,3245,0,1568,63,0,0,22,False,0,0,133
4909,1447363554,2970,0,1792,48,0,293,22,False,0,0,121
4910,1447363582,3183,1854,0,0,63,106,22,True,0,0,171
4911,1447363597,2569,0,1968,63,0,173,22,False,0,0,155
4912,1447363608,1535,4,2046,63,3,71,22,False,0,0,123
4913,1447363650,1690,384,2038,63,48,60,22,False,0,0,138
4914,1447363655,3883,262,1540,51,51,5,22,False,0,0,138
4915,1447363693,3008,1927,0,0,63,12,22,True,0,0,181
4916,1447363693,2461,0,1974,63,0,191,22,False,0,0,181
4917,1447363708,1989,6,1974,63,3,159,22,False,0,0,204
4918,1447363737,2012,1982,256,48,63,119,22,True,0,0,132
4919,1447363727,2363,0,2038,63,0,112,22,False,0,0,111
4920,1447363741,2395,6,1974,63,3,63,22,False,0,0,133
4921,1447363745,2485,1956,0,0,63,231,22,True,0,0,152
4922,1447363746,2270,1972,256,48,63,6,22,True,0,0,122
4923,1447363758,2889,4,1828,63,3,138,22,False,0,0,138
4924,1447363761,2316,1846,0,0,63,92,22,True,0,0,132
4925,1447363760,2093,1590,0,0,63,158,22,True,0,0,132
4926,1447363769,1569,0,1983,63,0,102,22,False,0,0,133
4927,1447363766,1699,390,1844,63,51,1,22,False,0,0,123
4928,1447363784,2316,1975,0,48,63,2,22,True,0,0,155
4929,1447363794,1171,2047,390,51,63,11,22,True,0,0,133
4930,1447363794,2145,1982,0,0,63,161,22,True,0,0,138
4931,1447363785,4378,0,1796,63,0,160,22,False,0,0,132
4932,1447363807,2315,0,1846,63,0,63,22,False,0,0,122
4933,1447363823,1766,1975,0,0,63,50,22,True,0,0,133
4934,1447363847,2626,0,1974,63,0,0,22,False,0,0,191
4935,1447363851,2852,0,1956,63,0,178,22,False,0,0,122
4936,1447363856,3372,1956,0,0,63,87,22,True,0,0,132
4937,1447363862,2917,1796,0,0,63,105,22,True,0,0,133
4938,1447363883,3608,0,1824,63,3,45,22,False,0,0,132
4939,1447363862,3125,0,1828,63,0,75,22,False,0,0,121
4940,1447363858,2590,1974,0,0,63,66,22,True,0,0,132
4941,1447363903,2907,1974,0,0,63,5,22,True,0,0,182
4942,1447363910,2544,0,1974,63,0,7,22,False,0,0,138
4943,1447363920,2972,0,2046,63,0,28,22,False,0,0,133
4944,1447363923,1529,2047,0,0,63,108,22,True,0,0,122
4945,1447363933,2328,1975,0,0,63,16,22,True,0,0,121
4946,1447363938,3414,0,1828,63,0,189,22,False,0,0,121
4947,1447363948,2365,1974,0,0,63,136,22,True,0,0,111
4948,1447363971,2439,256,1958,63,48,151,22,False,0,0,122
4949,1447363998,2472,0,1830,63,3,114,22,False,0,0,184
4950,1447363998,2090,0,1974,63,0,106,22,False,0,0,138
4951,1447363998,1971,4,2047,63,3,3,22,False,0,0,122
4952,1447364004,4610,1568,260,63,12,130,22,True,0,0,133
4953,1447363998,2963,1846,6,3,63,43,22,True,0,0,138
4954,1447364000,1955,1983,0,0,63,120,22,True,0,0,133
4955,1447364008,1239,1983,256,48,63,71,22,True,0,0,133
4956,1447364025,2051,1852,0,0,63,178,22,True,0,0,185
4957,1447364027,2542,0,1974,63,0,223,22,False,0,0,191
4958,1447364019,2637,1982,0,3,63,225,22,True,0,0,138
4959,1447364018,1390,2047,0,0,63,2,22,True,0,0,123
4960,1447364058,2431,4,1975,63,3,4,22,False,0,0,181
4961,1447364024,2756,564,256,48,63,215,22,True,0,0,156
4962,1447364082,1873,1982,384,48,63,0,22,True,0,0,122
4963,1447364089,3170,1830,0,0,63,48,22,True,0,0,138
4964,1447364095,1478,0,1983,63,0,163,22,False,0,0,138
4965,1447364108,1776,1982,0,0,63,166,22,True,0,0,123
4966,1447364110,2674,0,1972,63,0,20,22,False,0,0,132
4967,1447364119,1862,260,1972,63,51,97,22,False,0,0,132
4968,1447364095,2415,2038,0,0,63,88,22,True,0,0,111
4969,1447364157,2360,0,1982,63,0,189,22,False,0,0,204
4970,1447364184,2854,1828,390,51,63,116,22,True,0,0,132
4971,1447364191,2158,0,1975,63,0,118,22,False,0,0,133
4972,1447364197,1580,1983,0,0,63,269,22,True,0,0,123
4973,1447364209,3330,0,1796,63,0,111,22,False,0,0,132
4974,1447364224,1910,1983,0,0,63,3,22,True,0,0,132
4975,1447364222,3728,260,0,0,51,16,22,True,0,0,181
4976,1447364202,2168,1974,0,0,63,76,22,True,0,0,192
4977,1447364247,2255,1974,0,0,63,4,22,True,0,0,132
4978,1447364251,2114,0,1974,63,0,316,22,False,0,0,192
4979,1447364248,2346,1974,0,0,63,6,22,True,0,0,133
4980,1447364264,4315,0,256,51,0,153,22,False,0,0,122
4981,1447364264,3325,0,1927,63,0,152,22,False,0,0,121
4982,1447364272,2467,1846,256,48,63,108,22,True,0,0,133
4983,1447364292,2445,0,1972,63,0,2,22,False,0,0,133
4984,1447364302,2890,1796,0,48,51,77,22,True,0,0,121
4985,1447364300,2593,0,1974,63,0,234,22,False,0,0,132
4986,1447364298,2301,0,1974,63,0,248,22,False,0,0,204
4987,1447364292,1681,2047,0,0,63,105,22,True,0,0,133
4988,1447364306,2272,1854,0,0,63,14,22,True,0,0,121
4989,1447364272,1615,2046,0,0,63,52,22,True,0,0,132
4990,1447364329,2719,0,1982,63,0,223,22,False,0,0,121
4991,1447364332,1758,1974,4,3,63,286,22,True,0,0,121
4992,1447364336,2408,1974,0,0,63,111,22,True,0,0,133
4993,1447364337,2286,1598,0,0,15,150,22,True,0,0,123
4994,1447364334,2494,1972,6,3,63,105,22,True,0,0,138
4995,1447364339,1785,1974,448,48,63,105,22,True,0,0,121
4996,1447364350,3831,260,1828,63,51,45,22,False,0,0,112
4997,1447364355,3129,1792,0,0,48,164,22,True,0,0,133
4998,1447364319,2500,0,1852,63,3,8,22,False,0,0,122
4999,1447364353,2250,1974,384,48,63,83,22,True,0,0,138
5000,1447364364,4138,0,1540,51,3,280,22,False,0,0,132
5001,1447364362,1545,256,2047,63,48,77,22,False,0,0,191
5002,1447364375,2375,0,1844,63,0,173,22,False,0,0,132
5003,1447364372,2668,1974,0,0,63,15,22,True,1,0,204
5004,1447364370,2640,0,1956,63,0,150,22,False,1,0,138
5005,1447364380,2102,1974,0,16,63,218,22,True,0,0,151
5006,1447364390,2555,0,1956,63,0,71,22,False,0,0,192
5007,1447364398,2097,0,2047,63,3,9,22,False,0,0,156
5008,1447364382,1926,4,1980,63,3,125,22,False,0,0,121
5009,1447364415,2532,1974,6,3,63,86,22,True,0,0,132
5010,1447364396,2236,0,2038,63,0,135,22,False,0,0,204
5011,1447364413,2310,1848,0,0,62,0,22,True,0,0,132
5012,1447364463,2725,0,1956,63,0,157,22,False,0,0,204
5013,1447364471,2288,1983,0,0,63,11,22,True,0,0,133
5014,1447364486,2458,6,1956,63,3,114,22,False,0,0,192
5015,1447364487,3259,0,1796,63,0,125,22,False,0,0,133
5016,1447364508,2971,1824,4,3,63,46,22,True,0,0,133
5017,1447364519,3196,1958,0,3,63,246,22,True,0,0,133
5018,1447364523,1835,1982,0,0,63,71,22,True,0,0,191
5019,1447364526,4124,516,388,51,15,11,22,True,0,0,152
5020,1447364526,1726,0,2046,63,0,14,22,False,0,0,122
5021,1447364535,1686,2046,4,3,63,20,22,True,0,0,133
5022,1447364538,2206,4,2046,63,3,16,22,False,0,0,121
5023,1447364547,2120,2046,0,0,63,44,22,True,0,0,133
5024,1447364549,2734,0,1846,63,0,0,22,False,0,0,185
5025,1447364568,2527,2038,0,0,63,4,22,True,0,0,133
5026,1447364557,2582,0,1830,63,0,77,22,False,0,0,204
5027,1447364574,2829,1796,0,0,51,123,22,True,0,0,133
5028,1447364570,2447,1588,0,0,63,145,22,True,0,0,138
5029,1447364615,2122,0,2038,63,0,5,22,False,0,0,132
5030,1447364641,3123,0,548,15,0,50,22,False,0,0,204
5031,1447364643,1920,1974,256,48,63,38,22,True,0,0,133
5032,1447364656,3233,0,288,60,0,0,22,False,0,0,138
5033,1447364654,2518,1846,0,0,63,150,2,True,0,0,192
5034,1447364654,2618,6,1844,63,3,10,22,False,0,0,132
5035,1447364663,2649,0,1972,63,0,0,22,False,0,0,121
5036,1447364667,1978,0,1974,63,48,4,22,False,0,0,138
5037,1447364698,2169,0,1982,63,0,73,22,False,0,0,112
5038,1447364698,3248,1924,32,12,63,100,22,True,0,0,132
5039,1447364698,2750,0,2038,63,0,82,22,False,0,0,132
5040,1447364718,3388,1846,260,51,63,0,22,True,0,0,133
5041,1447364722,2273,1844,0,0,63,207,22,True,0,0,192
5042,1447364720,3620,0,1926,51,0,45,22,False,0,0,121
5043,1447364732,1884,2038,6,3,63,25,22,True,0,0,156
5044,1447364734,3315,4,1796,63,3,166,22,False,0,0,132
5045,1447364735,2723,0,1974,63,0,6,22,False,0,0,138
5046,1447364728,2530,2036,4,3,63,72,22,True,0,0,132
5047,1447364751,2856,0,1796,51,0,115,22,False,0,0,123
5048,1447364771,2186,2046,0,0,63,9,22,True,0,0,133
5049,1447364769,2622,1974,0,0,63,40,22,True,0,0,122
5050,1447364776,1413,2047,0,0,63,35,22,True,0,0,133
5051,1447364777,3228,1798,0,0,51,378,22,True,0,0,133
5052,1447364784,3008,1956,260,51,63,56,22,True,0,0,138
5053,1447364789,2453,0,1956,63,0,44,22,False,0,0,138
5054,1447364795,2481,0,1974,63,0,285,22,False,0,0,154
5055,1447364825,2866,1974,0,0,63,511,22,True,0,0,122
5056,1447364828,1934,0,1982,63,0,769,22,False,0,0,123
5057,1447364849,2940,0,1956,63,0,151,22,False,0,0,132
5058,1447364847,1334,2047,4,3,63,0,22,True,0,0,133
5059,1447364857,2364,256,1983,63,48,97,22,False,0,0,132
